Creating dir `./slack_dump_pdfs/` for slack dump PDFs
11  new PDFs loaded, skipped 0
         23862625 function calls (23302544 primitive calls) in 16.103 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 job_config.py:10(JobConfig)
        1    0.000    0.000    0.001    0.001 join.py:1(<module>)
        1    0.000    0.000    0.000    0.000 join.py:11(JoinHook)
        1    0.000    0.000    0.000    0.000 join.py:112(Join)
        1    0.000    0.000    0.000    0.000 join.py:43(Joinable)
        1    0.000    0.000    0.000    0.000 join.py:88(_JoinConfig)
        1    0.000    0.000    0.000    0.000 join_build_executor.py:1(<module>)
        1    0.000    0.000    0.000    0.000 join_build_executor.py:23(BuildJoinExecutor)
        1    0.000    0.000    0.000    0.000 jscode.py:1(<module>)
        1    0.000    0.000    0.000    0.000 jscode.py:46(JavascriptCodePrinter)
        4    0.000    0.000    0.001    0.000 json.py:1(<module>)
        1    0.000    0.000    0.000    0.000 json.py:109(JSONIndexType)
        1    0.000    0.000    0.000    0.000 json.py:118(JSONPathType)
        1    0.000    0.000    0.000    0.000 json.py:13(JSON)
        1    0.000    0.000    0.000    0.000 json.py:173(Comparator)
        1    0.000    0.000    0.000    0.000 json.py:204(JSONB)
        1    0.000    0.000    0.000    0.000 json.py:21(JSONType)
        1    0.000    0.000    0.000    0.000 json.py:255(Comparator)
        1    0.000    0.000    0.000    0.000 json.py:28(JSONPathType)
        1    0.000    0.000    0.000    0.000 json.py:41(_FormatTypeMixin)
        1    0.000    0.000    0.000    0.000 json.py:54(JSONPATH)
        1    0.000    0.000    0.000    0.000 json.py:6(JSON)
        1    0.000    0.000    0.000    0.000 json.py:68(JSONIndexType)
        1    0.000    0.000    0.000    0.000 json.py:72(JSON)
        1    0.000    0.000    0.000    0.000 json.py:77(JSONPathType)
        1    0.000    0.000    0.000    0.000 json.py:82(_FormatTypeMixin)
        1    0.000    0.000    0.001    0.001 json_format.py:1(<module>)
        1    0.000    0.000    0.000    0.000 json_format.py:179(_Printer)
        1    0.000    0.000    0.000    0.000 json_format.py:478(_Parser)
        1    0.000    0.000    0.000    0.000 json_format.py:79(Error)
        1    0.000    0.000    0.000    0.000 json_format.py:83(SerializeToJsonError)
        1    0.000    0.000    0.000    0.000 json_format.py:87(ParseError)
        1    0.000    0.000    0.002    0.002 jsonschema.py:1(<module>)
       96    0.000    0.000    0.000    0.000 jsonschema.py:113(_legacy_anchor_in_id)
        1    0.000    0.000    0.000    0.000 jsonschema.py:128(_subresources_of)
      201    0.000    0.000    0.000    0.000 jsonschema.py:140(subresources_of)
        1    0.000    0.000    0.000    0.000 jsonschema.py:156(_subresources_of_with_crazy_items)
      189    0.000    0.000    0.000    0.000 jsonschema.py:165(subresources_of)
        2    0.000    0.000    0.000    0.000 jsonschema.py:188(_subresources_of_with_crazy_items_dependencies)
      258    0.000    0.000    0.000    0.000 jsonschema.py:197(subresources_of)
        2    0.000    0.000    0.000    0.000 jsonschema.py:227(_subresources_of_with_crazy_aP_items_dependencies)
      190    0.000    0.000    0.001    0.000 jsonschema.py:236(subresources_of)
        1    0.000    0.000    0.000    0.000 jsonschema.py:25(UnknownDialect)
        1    0.000    0.000    0.000    0.000 jsonschema.py:269(_maybe_in_subresource)
        1    0.000    0.000    0.000    0.000 jsonschema.py:292(_maybe_in_subresource_crazy_items)
        4    0.000    0.000    0.000    0.000 jsonschema.py:320(_maybe_in_subresource_crazy_items_dependencies)
      223    0.000    0.000    0.000    0.000 jsonschema.py:36(_dollar_id)
      136    0.000    0.000    0.000    0.000 jsonschema.py:42(_legacy_dollar_id)
      102    0.000    0.000    0.000    0.000 jsonschema.py:50(_legacy_id)
        1    0.000    0.000    0.000    0.000 jsonschema.py:543(<dictcomp>)
       26    0.000    0.000    0.000    0.000 jsonschema.py:557(specification_with)
        1    0.000    0.000    0.000    0.000 jsonschema.py:578(DynamicAnchor)
      114    0.000    0.000    0.000    0.000 jsonschema.py:58(_anchor)
       98    0.000    0.000    0.000    0.000 jsonschema.py:79(_anchor_2019)
      130    0.000    0.000    0.000    0.000 jsonschema.py:96(_legacy_anchor_in_dollar_id)
        1    0.000    0.000    0.000    0.000 julia.py:1(<module>)
        1    0.000    0.000    0.000    0.000 julia.py:48(JuliaCodePrinter)
        1    0.000    0.000    0.001    0.001 keypoint_rcnn.py:1(<module>)
        1    0.000    0.000    0.000    0.000 keypoint_rcnn.py:25(KeypointRCNN)
        1    0.000    0.000    0.000    0.000 keypoint_rcnn.py:271(KeypointRCNNHeads)
        1    0.000    0.000    0.000    0.000 keypoint_rcnn.py:286(KeypointRCNNPredictor)
        1    0.000    0.000    0.000    0.000 keypoint_rcnn.py:317(KeypointRCNN_ResNet50_FPN_Weights)
        1    0.000    0.000    0.002    0.002 kind.py:1(<module>)
        1    0.000    0.000    0.000    0.000 kind.py:106(_NumberKind)
        1    0.000    0.000    0.000    0.000 kind.py:156(__new__)
        1    0.000    0.000    0.000    0.000 kind.py:165(_BooleanKind)
        1    0.000    0.000    0.000    0.000 kind.py:181(__new__)
        1    0.000    0.000    0.000    0.000 kind.py:190(KindDispatcher)
        1    0.000    0.000    0.000    0.000 kind.py:257(__init__)
        2    0.000    0.000    0.000    0.000 kind.py:266(register)
        2    0.000    0.000    0.000    0.000 kind.py:287(_)
        1    0.000    0.000    0.000    0.000 kind.py:36(KindMeta)
        8    0.000    0.000    0.000    0.000 kind.py:43(__new__)
        1    0.000    0.000    0.000    0.000 kind.py:48(Kind)
        4    0.000    0.000    0.000    0.000 kind.py:75(__new__)
        1    0.000    0.000    0.000    0.000 kind.py:84(_UndefinedKind)
        1    0.000    0.000    0.000    0.000 kind.py:97(__new__)
        1    0.000    0.000    0.000    0.000 kinetics.py:1(<module>)
        1    0.000    0.000    0.000    0.000 kinetics.py:22(Kinetics)
        1    0.000    0.000    0.000    0.000 kitti.py:1(<module>)
        1    0.000    0.000    0.000    0.000 kitti.py:11(Kitti)
        1    0.000    0.000    0.002    0.002 kl.py:1(<module>)
       87    0.000    0.000    0.000    0.000 kl.py:41(register_kl)
       87    0.000    0.000    0.000    0.000 kl.py:72(decorator)
        1    0.000    0.000    0.000    0.000 kl.py:80(_Match)
        1    0.000    0.000    0.000    0.000 kl.py:818(_add_kl_info)
       87    0.000    0.000    0.000    0.000 kl.py:822(<lambda>)
        1    0.000    0.000    0.000    0.000 kronecker.py:1(<module>)
        1    0.000    0.000    0.000    0.000 kronecker.py:86(KroneckerProduct)
        1    0.000    0.000    0.000    0.000 kumaraswamy.py:1(<module>)
        1    0.000    0.000    0.000    0.000 kumaraswamy.py:20(Kumaraswamy)
        1    0.000    0.000    0.004    0.004 kv_cache.py:1(<module>)
        1    0.000    0.000    0.000    0.000 kv_cache.py:21(DiskKVCache)
        1    0.000    0.000    0.000    0.000 laguerre.py:1(<module>)
        1    0.000    0.000    0.000    0.000 laguerre.py:1606(Laguerre)
        1    0.000    0.000    0.000    0.000 lalr_analysis.py:1(<module>)
3560/2757    0.017    0.000    0.033    0.000 lalr_analysis.py:108(traverse)
        1    0.000    0.000    0.000    0.000 lalr_analysis.py:133(LALR_Analyzer)
        2    0.000    0.000    0.120    0.060 lalr_analysis.py:134(__init__)
        2    0.000    0.000    0.170    0.085 lalr_analysis.py:143(compute_lr0_states)
     5203    0.015    0.000    0.166    0.000 lalr_analysis.py:148(step)
     7888    0.002    0.000    0.005    0.000 lalr_analysis.py:149(<lambda>)
     7321    0.002    0.000    0.003    0.000 lalr_analysis.py:151(<lambda>)
     4294    0.005    0.000    0.031    0.000 lalr_analysis.py:153(<setcomp>)
        2    0.027    0.013    0.067    0.034 lalr_analysis.py:171(compute_reads_relations)
        1    0.000    0.000    0.000    0.000 lalr_analysis.py:19(Action)
        2    0.000    0.000    0.000    0.000 lalr_analysis.py:20(__init__)
        2    0.074    0.037    0.268    0.134 lalr_analysis.py:206(compute_includes_lookback)
        2    0.066    0.033    0.193    0.096 lalr_analysis.py:235(compute_lookaheads)
        2    0.117    0.058    0.136    0.068 lalr_analysis.py:244(compute_lalr1_states)
      909    0.003    0.000    0.004    0.000 lalr_analysis.py:248(<dictcomp>)
       36    0.000    0.000    0.000    0.000 lalr_analysis.py:252(<listcomp>)
       72    0.000    0.000    0.000    0.000 lalr_analysis.py:253(<lambda>)
      909    0.002    0.000    0.002    0.000 lalr_analysis.py:273(<dictcomp>)
        2    0.000    0.000    0.000    0.000 lalr_analysis.py:284(<dictcomp>)
        2    0.000    0.000    0.000    0.000 lalr_analysis.py:295(<dictcomp>)
        2    0.000    0.000    0.833    0.417 lalr_analysis.py:302(compute_lalr)
        1    0.000    0.000    0.000    0.000 lalr_analysis.py:31(ParseTable)
        4    0.000    0.000    0.000    0.000 lalr_analysis.py:32(__init__)
        1    0.000    0.000    0.000    0.000 lalr_analysis.py:64(IntParseTable)
        2    0.001    0.000    0.004    0.002 lalr_analysis.py:66(from_ParseTable)
        2    0.000    0.000    0.000    0.000 lalr_analysis.py:69(<dictcomp>)
      909    0.003    0.000    0.003    0.000 lalr_analysis.py:73(<dictcomp>)
        2    0.000    0.000    0.000    0.000 lalr_analysis.py:78(<dictcomp>)
        2    0.000    0.000    0.000    0.000 lalr_analysis.py:79(<dictcomp>)
        4    0.002    0.000    0.038    0.009 lalr_analysis.py:91(digraph)
        1    0.000    0.000    0.000    0.000 lalr_interactive_parser.py:1(<module>)
        1    0.000    0.000    0.000    0.000 lalr_interactive_parser.py:11(InteractiveParser)
        1    0.000    0.000    0.000    0.000 lalr_interactive_parser.py:123(ImmutableInteractiveParser)
        1    0.000    0.000    0.001    0.001 lalr_parser.py:1(<module>)
     2856    0.030    0.000    0.047    0.000 lalr_parser.py:116(feed_token)
        1    0.000    0.000    0.000    0.000 lalr_parser.py:16(LALR_Parser)
        1    0.000    0.000    0.000    0.000 lalr_parser.py:160(_Parser)
        2    0.000    0.000    0.000    0.000 lalr_parser.py:161(__init__)
       24    0.000    0.000    0.144    0.006 lalr_parser.py:166(parse)
        2    0.000    0.000    0.953    0.477 lalr_parser.py:17(__init__)
       24    0.002    0.000    0.144    0.006 lalr_parser.py:174(parse_from_state)
       24    0.000    0.000    0.144    0.006 lalr_parser.py:39(parse)
        1    0.000    0.000    0.000    0.000 lalr_parser.py:72(ParseConf)
       24    0.000    0.000    0.000    0.000 lalr_parser.py:75(__init__)
        1    0.000    0.000    0.000    0.000 lalr_parser.py:86(ParserState)
       24    0.000    0.000    0.000    0.000 lalr_parser.py:89(__init__)
      402    0.000    0.000    0.000    0.000 lalr_parser.py:95(position)
        1    0.000    0.000    0.001    0.001 lambdarepr.py:1(<module>)
        1    0.000    0.000    0.000    0.000 lambdarepr.py:20(LambdaPrinter)
        1    0.000    0.000    0.000    0.000 lambdarepr.py:228(IntervalPrinter)
        1    0.000    0.000    0.000    0.000 lambdarepr.py:75(NumExprPrinter)
        1    0.000    0.000    0.001    0.001 lambdas.py:1(<module>)
        1    0.000    0.000    0.000    0.000 lambdas.py:1088(NonAnalyzedFunction)
        1    0.000    0.000    0.000    0.000 lambdas.py:1106(AnalyzedFunction)
        1    0.000    0.000    0.000    0.000 lambdas.py:1286(PyWrapper)
        1    0.000    0.000    0.000    0.000 lambdas.py:154(LambdaElement)
        1    0.000    0.000    0.000    0.000 lambdas.py:428(DeferredLambdaElement)
        1    0.000    0.000    0.000    0.000 lambdas.py:502(StatementLambdaElement)
        1    0.000    0.000    0.000    0.000 lambdas.py:662(NullLambdaStatement)
        1    0.000    0.000    0.000    0.000 lambdas.py:709(LinkedLambdaElement)
        1    0.000    0.000    0.000    0.000 lambdas.py:72(LambdaOptions)
        1    0.000    0.000    0.000    0.000 lambdas.py:732(AnalyzedCode)
        1    0.000    0.000    0.001    0.001 lambdify.py:1(<module>)
        1    0.000    0.000    0.000    0.000 lambdify.py:1096(_EvaluatorPrinter)
        1    0.000    0.000    0.000    0.000 lambdify.py:1270(_TensorflowEvaluatorPrinter)
        1    0.000    0.000    0.002    0.002 langhelpers.py:1(<module>)
        1    0.000    0.000    0.000    0.000 langhelpers.py:1066(generic_fn_descriptor)
      239    0.000    0.000    0.000    0.000 langhelpers.py:1081(__init__)
        1    0.000    0.000    0.000    0.000 langhelpers.py:1113(_non_memoized_property)
1293/1127    0.001    0.000    0.002    0.000 langhelpers.py:1124(__get__)
        1    0.000    0.000    0.000    0.000 langhelpers.py:1130(_memoized_property)
4424/4325    0.006    0.000    0.017    0.000 langhelpers.py:1135(__get__)
       10    0.000    0.000    0.000    0.000 langhelpers.py:1141(_reset)
       10    0.000    0.000    0.000    0.000 langhelpers.py:1144(reset)
        4    0.000    0.000    0.000    0.000 langhelpers.py:1177(memoized_instancemethod)
        1    0.000    0.000    0.000    0.000 langhelpers.py:1200(HasMemoized)
      922    0.000    0.000    0.000    0.000 langhelpers.py:1213(_reset_memoizations)
      925    0.001    0.000    0.001    0.000 langhelpers.py:1221(_set_memoized_attribute)
        1    0.000    0.000    0.000    0.000 langhelpers.py:1225(memoized_attribute)
       75    0.000    0.000    0.000    0.000 langhelpers.py:1236(__init__)
 1174/943    0.003    0.000    0.040    0.000 langhelpers.py:1249(__get__)
        2    0.000    0.000    0.000    0.000 langhelpers.py:1256(memoized_instancemethod)
      204    0.001    0.000    0.028    0.000 langhelpers.py:1264(oneshot)
     1048    0.000    0.000    0.000    0.000 langhelpers.py:1267(memo)
        1    0.000    0.000    0.000    0.000 langhelpers.py:1285(MemoizedSlots)
      416    0.000    0.000    0.000    0.000 langhelpers.py:1295(_fallback_getattr)
1097/1047    0.003    0.000    0.012    0.000 langhelpers.py:1298(__getattr__)
      130    0.000    0.000    0.003    0.000 langhelpers.py:1313(oneshot)
     1052    0.000    0.000    0.000    0.000 langhelpers.py:1316(memo)
        2    0.000    0.000    0.000    0.000 langhelpers.py:1343(bool_or_str)
      762    0.000    0.000    0.000    0.000 langhelpers.py:1366(coerce_kw_type)
      522    0.002    0.000    0.011    0.000 langhelpers.py:1403(constructor_copy)
     1208    0.001    0.000    0.001    0.000 langhelpers.py:1411(<genexpr>)
        4    0.000    0.000    0.000    0.000 langhelpers.py:1417(counter)
      241    0.001    0.000    0.001    0.000 langhelpers.py:1424(_next)
       11    0.000    0.000    0.000    0.000 langhelpers.py:1431(duck_type_collection)
       20    0.000    0.000    0.000    0.000 langhelpers.py:1466(assert_arg_type)
        1    0.000    0.000    0.000    0.000 langhelpers.py:1508(classproperty)
        1    0.000    0.000    0.000    0.000 langhelpers.py:1529(hybridproperty)
      196    0.000    0.000    0.001    0.000 langhelpers.py:153(walk_subclasses)
        3    0.000    0.000    0.000    0.000 langhelpers.py:1530(__init__)
        1    0.000    0.000    0.000    0.000 langhelpers.py:1546(rw_hybridproperty)
        1    0.000    0.000    0.000    0.000 langhelpers.py:1547(__init__)
       62    0.000    0.000    0.000    0.000 langhelpers.py:1559(__set__)
        1    0.000    0.000    0.000    0.000 langhelpers.py:1563(setter)
        1    0.000    0.000    0.000    0.000 langhelpers.py:1567(classlevel)
        1    0.000    0.000    0.000    0.000 langhelpers.py:1572(hybridmethod)
        9    0.000    0.000    0.000    0.000 langhelpers.py:1575(__init__)
      286    0.000    0.000    0.000    0.000 langhelpers.py:1579(__get__)
        2    0.000    0.000    0.000    0.000 langhelpers.py:1585(classlevel)
        1    0.000    0.000    0.000    0.000 langhelpers.py:1590(symbol)
       47    0.000    0.000    0.000    0.000 langhelpers.py:1610(__new__)
        1    0.000    0.000    0.000    0.000 langhelpers.py:1650(_IntFlagMeta)
        4    0.000    0.000    0.000    0.000 langhelpers.py:1651(__init__)
        4    0.000    0.000    0.000    0.000 langhelpers.py:1671(<dictcomp>)
        1    0.000    0.000    0.000    0.000 langhelpers.py:1682(_FastIntFlag)
      191    0.000    0.000    0.000    0.000 langhelpers.py:1703(parse_user_argument_for_enum)
      802    0.000    0.000    0.000    0.000 langhelpers.py:1740(set_creation_order)
        1    0.000    0.000    0.000    0.000 langhelpers.py:1774(_hash_limit_string)
      159    0.000    0.000    0.000    0.000 langhelpers.py:183(method_is_overridden)
        2    0.000    0.000    0.000    0.000 langhelpers.py:1830(tag_method_for_warnings)
        2    0.000    0.000    0.000    0.000 langhelpers.py:1833(go)
        1    0.000    0.000    0.000    0.000 langhelpers.py:1843(_warnings_warn)
      127    0.000    0.000    0.000    0.000 langhelpers.py:1894(only_once)
       64    0.000    0.000    0.004    0.000 langhelpers.py:1902(go)
        1    0.000    0.000    0.000    0.000 langhelpers.py:1953(attrsetter)
        1    0.000    0.000    0.000    0.000 langhelpers.py:1960(TypingOnly)
      221    0.001    0.000    0.001    0.000 langhelpers.py:1968(__init_subclass__)
        1    0.000    0.000    0.000    0.000 langhelpers.py:1987(EnsureKWArg)
       10    0.000    0.000    0.002    0.000 langhelpers.py:2006(__init_subclass__)
        1    0.000    0.000    0.000    0.000 langhelpers.py:2020(_wrap_w_kw)
        5    0.000    0.000    0.000    0.000 langhelpers.py:2028(wrap_callable)
        6    0.000    0.000    0.000    0.000 langhelpers.py:2096(add_parameter_text)
        6    0.000    0.000    0.001    0.000 langhelpers.py:2099(decorate)
        6    0.000    0.000    0.000    0.000 langhelpers.py:2102(<dictcomp>)
      153    0.000    0.000    0.007    0.000 langhelpers.py:2109(_dedent_docstring)
      153    0.001    0.000    0.012    0.000 langhelpers.py:2121(inject_docstring_text)
      153    0.001    0.000    0.001    0.000 langhelpers.py:2132(<listcomp>)
        9    0.001    0.000    0.002    0.000 langhelpers.py:2144(inject_param_text)
      729    0.002    0.000    0.002    0.000 langhelpers.py:215(_unique_symbols)
        6    0.000    0.000    0.000    0.000 langhelpers.py:220(<lambda>)
      176    0.000    0.000    0.001    0.000 langhelpers.py:245(decorator)
      243    0.004    0.000    0.038    0.000 langhelpers.py:248(decorate)
      243    0.000    0.000    0.001    0.000 langhelpers.py:309(_update_argspec_defaults_into_env)
      263    0.000    0.000    0.017    0.000 langhelpers.py:330(_exec_code_in_env)
        1    0.000    0.000    0.000    0.000 langhelpers.py:341(PluginLoader)
        2    0.000    0.000    0.000    0.000 langhelpers.py:342(__init__)
      193    0.000    0.000    0.000    0.000 langhelpers.py:352(load)
      981    0.002    0.000    0.002    0.000 langhelpers.py:381(_inspect_func_args)
 2969/910    0.008    0.000    0.012    0.000 langhelpers.py:418(get_cls_kwargs)
      127    0.000    0.000    0.002    0.000 langhelpers.py:471(get_func_kwargs)
  199/196    0.001    0.000    0.002    0.000 langhelpers.py:482(get_callable_argspec)
      253    0.002    0.000    0.011    0.000 langhelpers.py:538(format_argspec_plus)
      256    0.000    0.000    0.000    0.000 langhelpers.py:621(<lambda>)
      256    0.000    0.000    0.000    0.000 langhelpers.py:630(<lambda>)
       40    0.000    0.000    0.001    0.000 langhelpers.py:65(get_annotations)
       10    0.000    0.000    0.001    0.000 langhelpers.py:655(format_argspec_init)
        1    0.000    0.000    0.000    0.000 langhelpers.py:686(create_proxy_methods)
        1    0.000    0.000    0.000    0.000 langhelpers.py:704(decorate)
        1    0.000    0.000    0.000    0.000 langhelpers.py:818(portable_instancemethod)
      135    0.000    0.000    0.000    0.000 langhelpers.py:838(__init__)
      479    0.001    0.000    0.048    0.000 langhelpers.py:843(__call__)
      457    0.000    0.000    0.000    0.000 langhelpers.py:886(iterate_attributes)
        1    0.000    0.000    0.000    0.000 langhelpers.py:94(safe_reraise)
        2    0.000    0.000    0.002    0.001 laplace.py:1(<module>)
        1    0.000    0.000    0.000    0.000 laplace.py:1042(LaplaceTransform)
        1    0.000    0.000    0.000    0.000 laplace.py:1598(InverseLaplaceTransform)
        1    0.000    0.000    0.000    0.000 laplace.py:9(Laplace)
        1    0.000    0.000    0.015    0.015 lark.py:1(<module>)
        1    0.000    0.000    0.000    0.000 lark.py:187(__init__)
       67    0.000    0.000    0.000    0.000 lark.py:216(__getattr__)
        2    0.000    0.000    0.000    0.000 lark.py:222(__setattr__)
        1    0.000    0.000    0.000    0.000 lark.py:244(Lark)
        1    0.000    0.000    1.297    1.297 lark.py:266(__init__)
        1    0.000    0.000    0.000    0.000 lark.py:412(<dictcomp>)
        1    0.000    0.000    0.000    0.000 lark.py:43(PostLex)
        1    0.000    0.000    0.005    0.005 lark.py:466(_prepare_callbacks)
        1    0.000    0.000    0.988    0.988 lark.py:480(_build_parser)
        1    0.000    0.000    0.000    0.000 lark.py:50(LarkOptions)
       22    0.000    0.000    0.068    0.003 lark.py:634(parse)
        1    0.000    0.000    0.033    0.033 lark_parser.py:1(<module>)
        1    0.000    0.000    0.000    0.000 lark_parser.py:22(LarkParser)
        1    0.000    0.000    0.000    0.000 lark_parser.py:29(__new__)
        1    0.000    0.000    1.297    1.297 lark_parser.py:34(__init__)
       22    0.000    0.000    0.074    0.003 lark_parser.py:41(parse)
        1    0.000    0.000    0.000    0.000 lateral_join_executor.py:1(<module>)
        1    0.000    0.000    0.000    0.000 lateral_join_executor.py:24(LateralJoinExecutor)
        1    0.000    0.000    0.000    0.000 lateral_join_plan.py:1(<module>)
        1    0.000    0.000    0.000    0.000 lateral_join_plan.py:21(LateralJoinPlan)
        1    0.000    0.000    0.084    0.084 latex.py:1(<module>)
        1    0.000    0.000    0.000    0.000 latex.py:141(LatexPrinter)
        2    0.000    0.000    0.000    0.000 lazy.py:1(<module>)
        1    0.000    0.000    0.000    0.000 lazy.py:10(_LazyProtocol)
        1    0.000    0.000    0.000    0.000 lazy.py:118(<listcomp>)
        1    0.000    0.000    0.000    0.000 lazy.py:121(LazySet)
        2    0.000    0.000    0.000    0.000 lazy.py:139(__new__)
        2    0.000    0.000    0.000    0.000 lazy.py:144(LazySet)
       84    0.000    0.000    0.000    0.000 lazy.py:149(lazy)
        1    0.000    0.000    0.000    0.000 lazy.py:16(LazyDict)
        1    0.000    0.000    0.000    0.000 lazy.py:172(<listcomp>)
        1    0.000    0.000    0.000    0.000 lazy.py:53(LazyModuleMixin)
        1    0.000    0.000    0.000    0.000 lazy.py:71(LazyList)
        2    0.000    0.000    0.000    0.000 lazy.py:84(__new__)
        2    0.000    0.000    0.000    0.000 lazy.py:91(LazyList)
       62    0.000    0.000    0.000    0.000 lazy.py:96(lazy)
        1    0.000    0.000    0.000    0.000 lbfgs.py:1(<module>)
        1    0.000    0.000    0.000    0.000 lbfgs.py:184(LBFGS)
        2    0.000    0.000    0.001    0.000 legacy.py:1(<module>)
      214    0.000    0.000    0.001    0.000 legacy.py:117(_indent)
     1388    0.000    0.000    0.000    0.000 legacy.py:118(<genexpr>)
      104    0.000    0.000    0.001    0.000 legacy.py:121(_standard_listen_example)
      292    0.000    0.000    0.000    0.000 legacy.py:127(<genexpr>)
       12    0.000    0.000    0.000    0.000 legacy.py:134(<genexpr>)
        6    0.000    0.000    0.000    0.000 legacy.py:162(_legacy_listen_examples)
        6    0.000    0.000    0.000    0.000 legacy.py:190(_version_signature_changes)
       23    0.000    0.000    0.000    0.000 legacy.py:206(<genexpr>)
      104    0.000    0.000    0.013    0.000 legacy.py:220(_augment_fn_docs)
        6    0.000    0.000    0.000    0.000 legacy.py:35(_legacy_signature)
        6    0.000    0.000    0.000    0.000 legacy.py:51(leg)
        1    0.000    0.000    0.000    0.000 legendre.py:1(<module>)
        1    0.000    0.000    0.000    0.000 legendre.py:1619(Legendre)
        1    0.000    0.000    0.002    0.002 lexer.py:1(<module>)
     1839    0.001    0.000    0.007    0.000 lexer.py:100(_get_width)
      914    0.000    0.000    0.005    0.000 lexer.py:105(min_width)
      925    0.000    0.000    0.003    0.000 lexer.py:109(max_width)
        1    0.000    0.000    0.000    0.000 lexer.py:114(TerminalDef)
      233    0.000    0.000    0.001    0.000 lexer.py:122(__init__)
        1    0.000    0.000    0.000    0.000 lexer.py:139(Token)
     2902    0.002    0.000    0.006    0.000 lexer.py:199(__new__)
     2902    0.003    0.000    0.004    0.000 lexer.py:210(_future_new)
       24    0.000    0.000    0.000    0.000 lexer.py:249(new_borrow_pos)
       46    0.000    0.000    0.000    0.000 lexer.py:259(__deepcopy__)
   155856    0.058    0.000    0.074    0.000 lexer.py:262(__eq__)
        1    0.000    0.000    0.000    0.000 lexer.py:271(LineCounter)
       24    0.000    0.000    0.000    0.000 lexer.py:274(__init__)
     4207    0.003    0.000    0.004    0.000 lexer.py:287(feed)
        1    0.000    0.000    0.000    0.000 lexer.py:302(UnlessCallback)
        9    0.000    0.000    0.000    0.000 lexer.py:303(__init__)
       80    0.000    0.000    0.000    0.000 lexer.py:306(__call__)
        1    0.000    0.000    0.000    0.000 lexer.py:313(CallChain)
        1    0.000    0.000    0.000    0.000 lexer.py:32(Pattern)
     1527    0.001    0.000    0.003    0.000 lexer.py:324(_get_match)
       27    0.001    0.000    0.017    0.001 lexer.py:329(_create_unless)
      427    0.000    0.000    0.000    0.000 lexer.py:330(<lambda>)
       27    0.000    0.000    0.000    0.000 lexer.py:347(<listcomp>)
        1    0.000    0.000    0.000    0.000 lexer.py:351(Scanner)
       36    0.000    0.000    0.052    0.001 lexer.py:352(__init__)
       36    0.000    0.000    0.000    0.000 lexer.py:359(<setcomp>)
       36    0.000    0.000    0.051    0.001 lexer.py:363(_build_mres)
      559    0.000    0.000    0.001    0.000 lexer.py:370(<genexpr>)
     4287    0.004    0.000    0.012    0.000 lexer.py:382(match)
     3053    0.001    0.000    0.001    0.000 lexer.py:389(_regexp_has_newline)
      398    0.001    0.000    0.001    0.000 lexer.py:39(__init__)
        1    0.000    0.000    0.000    0.000 lexer.py:400(LexerState)
       24    0.000    0.000    0.000    0.000 lexer.py:411(__init__)
        1    0.000    0.000    0.000    0.000 lexer.py:426(LexerThread)
       24    0.000    0.000    0.000    0.000 lexer.py:430(__init__)
       24    0.000    0.000    0.000    0.000 lexer.py:434(from_text)
       24    0.000    0.000    0.000    0.000 lexer.py:438(lex)
        1    0.000    0.000    0.000    0.000 lexer.py:449(Lexer)
      443    0.000    0.000    0.000    0.000 lexer.py:48(__hash__)
        1    0.000    0.000    0.000    0.000 lexer.py:496(BasicLexer)
      194    0.005    0.000    0.054    0.000 lexer.py:504(__init__)
     3247    0.001    0.000    0.001    0.000 lexer.py:506(<genexpr>)
      235    0.000    0.000    0.000    0.000 lexer.py:51(__eq__)
      193    0.000    0.000    0.000    0.000 lexer.py:525(<setcomp>)
      915    0.002    0.000    0.008    0.000 lexer.py:534(<genexpr>)
     3053    0.002    0.000    0.004    0.000 lexer.py:537(<lambda>)
       27    0.000    0.000    0.057    0.002 lexer.py:546(_build_scanner)
     4207    0.001    0.000    0.058    0.000 lexer.py:559(scanner)
     4207    0.003    0.000    0.073    0.000 lexer.py:565(match)
     2454    0.001    0.000    0.033    0.000 lexer.py:568(lex)
     2856    0.009    0.000    0.093    0.000 lexer.py:573(next_token)
        1    0.000    0.000    0.000    0.000 lexer.py:609(ContextualLexer)
        1    0.002    0.002    0.053    0.053 lexer.py:614(__init__)
      192    0.001    0.000    0.001    0.000 lexer.py:634(<listcomp>)
      402    0.001    0.000    0.061    0.000 lexer.py:644(lex)
     8153    0.003    0.000    0.003    0.000 lexer.py:68(_get_flags)
        1    0.000    0.000    0.000    0.000 lexer.py:74(PatternStr)
     4573    0.003    0.000    0.010    0.000 lexer.py:79(to_regexp)
     2010    0.001    0.000    0.001    0.000 lexer.py:82(min_width)
     2158    0.001    0.000    0.001    0.000 lexer.py:86(max_width)
        1    0.000    0.000    0.000    0.000 lexer.py:91(PatternRE)
     3580    0.001    0.000    0.002    0.000 lexer.py:96(to_regexp)
        1    0.000    0.000    0.000    0.000 lfw.py:1(<module>)
        1    0.000    0.000    0.000    0.000 lfw.py:10(_LFW)
        1    0.000    0.000    0.000    0.000 lfw.py:176(LFWPairs)
        1    0.000    0.000    0.000    0.000 lfw.py:94(LFWPeople)
